COURSE_CODE,COURSE_TITLE,MODULES_TITLE,MODULE_CODE,url video,Quiz_code,Code_Question ,Quiz,option 1,answer,option 2,answer,option 4,answer,option5,answer,option6,answer,option7,answer,option8,answer,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV01_Q_5,"  إختر من بين العبارات المقترحة، تلك التي تبدو لك صحيحة

   استخدام اللعب في التعلم يمكن من ؟

 -المساعدة على تعزيز مهارات مثل التعاون والتفاعل الاجتماعي وإدارة العواطف.

 -  لا تستخدم الألعاب التربوية  لتعلم المفاهيم الأساسية مثل الألوان والأشكال والأعداد والحروف والرسم والكتابة.
 
-يمكن استخدام  اللعب لترسيخ و تعزيز المهارات الحركية الدقيقة فقط. 

 - الألعاب التربوية  تشجع الطفل على الحديث والاستماع والتواصل. 

- الألعاب التربوية تساعد في تطوير  حاسة  أساسية وأولية و هي حاسة السمع.
",-المساعدة على تعزيز مهارات مثل التعاون والتفاعل الاجتماعي وإدارة العواطف.,true  ,-  لا تستخدم الألعاب التربوية  لتعلم المفاهيم الأساسية مثل الألوان والأشكال والأعداد والحروف والرسم والكتابة.,false ,-يمكن استخدام  اللعب لترسيخ و تعزيز المهارات الحركية الدقيقة فقط.,false ,- الألعاب التربوية  تشجع الطفل على الحديث والاستماع والتواصل.,true  ,- الألعاب التربوية تساعد في تطوير  حاسة  أساسية وأولية و هي حاسة السمع.,false ,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV01_Q_6,"أجب بصحيح او  خطأ على العبارة الموالية:يقصد بالتنظيم :   يجب الإشارة ان اللعب لا يساعد الطفل على حل المشكلات  بل يساهم اكثر في تطوير مهارات التفاوض و تعزيز الثقة بالنفس  لديه والتعلم من الخطأ.

", خطأ,false ,صحيح,true  ,,,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 , تعريف بيداغوجية اللعب ,FMPS_C008_V02,https://drive.google.com/file/d/1iHlILCO-UIlcybmO5cR-etf4nPV3MOTI/view?usp=drive_link,FMPS_C008_QV02,FMPS_C008_QV02_Q_1,"أجب بصحيح او  خطأ على العبارة الموالية:يقصد بالتنظيم :   تختلف  بيداغوجية اللعب عن المنهج التعليمي الذي يستخدم اللعب والأنشطة التفاعلية لبناء التعلم وتحفيز الاطفال على الانخراط في العملية التعلمية. .

", خطأ,false ,صحيح,true  ,,,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV02_Q_2,"أجب بصحيح او  خطأ على العبارة الموالية:يقصد بالتنظيم :  في المرحلة الصغرى يحبذ استعمال  أكثر الأنشطة التفاعلية.

",صحيح,true  ,,,,,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV02_Q_3,"من بين الاقتراحات التالية ، حدد النتائج  الصحيحة التي تقوم على بناءها الأنشطة التفاعلية :تقوم الأنشطة التفاعلية على بناء

-التعلم وتحفيز الاطفال الأقل من 4 سنوات على الانخراط في العملية التعليمية التعلمية.

-التعلم و جعل الدروس التعليمية أكثر صعوبة وتعقيداً للأطفال.

-التعلم وتحفيز الأطفال على الانخراط في العملية التعليمية التعلمية.


- التعلم دون مراعاة احتياجات الأطفال .

",التعلم وتحفيز الاطفال الأقل من 4 سنوات على الانخراط في العملية التعليمية التعلمية.,false ,-التعلم و جعل الدروس التعليمية أكثر صعوبة وتعقيداً للأطفال.,false ,-التعلم وتحفيز الأطفال على الانخراط في العملية التعليمية التعلمية.,true  ,- التعلم دون مراعاة احتياجات الأطفال .,false ,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV02_Q_4,"من بين العبارات التالية، حدد تلك التي تبدو لك صحيحة:                                                                                                                                                                                                                                                                           -الأنشطة التعلمية المبنية على اللعب تمكن الأطفال من التواصل مع أقرانهم وتطوير مهارات التواصل الاجتماعية.

- تختزل أهمية بيداغوجية اللعب بالخصوص في تطوير مهارات الحركة والتنسيق بين اليد والعين والجسم .

 - الأنشطة التعلمية المبنية على اللعب  لا تقوم  على تكريس الاهتمام بالتعلّم .

-  يعزّز اللعب مهارات الاستكشاف والتجريب وكذلك مهارات التفكير الإبداعي.

-   من خلال منظور اللعب يتعين على الأطفال الاهتمام بالتفاصيل وتذكّر معلومات مهمة تساعدهم على تحفيز الذاكرة والتركيز.

",-الأنشطة التعلمية المبنية على اللعب تمكن الأطفال من التواصل مع أقرانهم وتطوير مهارات التواصل الاجتماعية.,true  ,- تختزل أهمية بيداغوجية اللعب بالخصوص في تطوير مهارات الحركة والتنسيق بين اليد والعين والجسم .,false ,- الأنشطة التعلمية المبنية على اللعب  لا تقوم  على تكريس الاهتمام بالتعلّم .,false ,-  يعزّز اللعب مهارات الاستكشاف والتجريب وكذلك مهارات التفكير الإبداعي.,true  ,-   من خلال منظور اللعب يتعين على الأطفال الاهتمام بالتفاصيل وتذكّر معلومات مهمة تساعدهم على تحفيز الذاكرة والتركيز.,true  ,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV02_Q_5,"أجب بصحيح او  خطأ على العبارة الموالية:يقصد بالتنظيم :    تطوير التفكير النقدي يمكن ربطه بالأنشطة التعليمية المبنية على اللعب


",صحيح,true  ,صحيح,true  ,,,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV02_Q_6,"من بين العبارات التالية، حدد العبارة التي تبدو لك صحيحة:تتجلى مهارة  بيداغوجية اللعب في :

-تقليل دور التعلم الذاتي وتقديم الحلول الجاهزة للأطفال .
-تشجيع الطفل على الاستكشاف والتفاعل مع بيئته.
-تحديد الأنشطة التعليمية بشكل مستقل دون مشاركة الأطفال تحمل المسؤولية.

",-تقليل دور التعلم الذاتي وتقديم الحلول الجاهزة للأطفال .,false ,-تشجيع الطفل على الاستكشاف والتفاعل مع بيئته.,true  ,-تحديد الأنشطة التعليمية بشكل مستقل دون مشاركة الأطفال تحمل المسؤولية.,false ,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 , أهداف الألعاب التربوية في التعليم الأولي,FMPS_C008_V03,https://drive.google.com/file/d/1c87gDegt_N33NMrg5lJj8oRUKPPbBN7t/view?usp=drive_link,FMPS_C008_QV03,FMPS_C008_QV03_Q_1,"أجب بصحيح او  خطأ على العبارة الموالية:يقصد بالتنظيم :   يعد بناء مجموعة من التعلمات بطريقة مسلية من بين الأهداف التي ترتكز  و تتميز بها بيداغوجيا اللعب.


",صحيح,true  , خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV03_Q_2,"من بين العبارات التالية، حدد العبارة التي تبدو لك صحيحة:
تسعى بيداغوجية  اللعب الى…

- تنمية مهارات وقدرات عقلية وجسمية ووجدانية غير قابلة للتقييم.

-  تنمية القيم والمهارات و الذكاءات و التفكير الإبداعي وتحسين الموهبة الابتكارية.

-مساعدة الطفل في بناء التعلمات وتقريب المفاهيم وإدراك معاني الأشياء   مع الحرص  على تقنين إثبات  ذاته بقوة داخل محيطه.

 - تنمية التنافس لدى الاطفال مع امكانية السماح  لهم بعدم احترام  قواعد اللعب لأنهم لا زالو يعدون في مرحلة الطفولة المبكرة

",- تنمية مهارات وقدرات عقلية وجسمية ووجدانية غير قابلة للتقييم.,false ,-  تنمية القيم والمهارات و الذكاءات و التفكير الإبداعي وتحسين الموهبة الابتكارية.,true  ,-مساعدة الطفل في بناء التعلمات وتقريب المفاهيم وإدراك معاني الأشياء   مع الحرص  على تقنين إثبات  ذاته بقوة داخل محيطه.,false ,- تنمية التنافس لدى الاطفال مع امكانية السماح  لهم بعدم احترام  قواعد اللعب لأنهم لا زالو يعدون في مرحلة الطفولة المبكرة,false ,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV03_Q_3,"أجب بصحيح او  خطأ على العبارة الموالية: يمكن تنشيط القدرات العقلية و قوة الملاحظة من خلال بيداغوجية اللعب.



",صحيح,true  , خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV03_Q_4,"أجب بصحيح او  خطأ على العبارة الموالية: الألعاب التربوية  هي أداة تعلمية تهدف إلى تحسين المهارات والمعارف لدى الأطفال بطريقة تفاعلية وغير ممتعة.



", خطأ,false ,صحيح,true  ,,,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV03_Q_5,"أجب بصحيح او  خطأ على العبارة الموالية:يتمثل جانب تحقيق أهداف  الألعاب التربوية  في  تنمية القيم الإنسانية لدى الأطفال مثل العدالة والاحترام والتسامح والتعاون.


",صحيح,true  , خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV03_Q_6,"من بين العبارات التالية، حدد العبارة التي تبدو لك صحيحة:انت كمربي يمكنك توظيف الألعاب التربوية ل : 

تحسين الكفاءة اللغوية  لدى الطفل وتطوير الذاكرة دون تعزيز نمو الشخصية.

تحسين المهارات الحركية الدقيقة مما يساعد على تنمية قدرات الأطفال الحركية.


لتحفيز التفاعل لدى  الاطفال وتشجيعهم على المشاركة الفعالة في العملية التعلمية.


لتنمية الصحة النفسية والجسدية لدى الأطفال ومساعدتهم على  تحسين التركيز والذاكرة والتفكير النقدي.
",تحسين الكفاءة اللغوية  لدى الطفل وتطوير الذاكرة دون تعزيز نمو الشخصية.,false ,تحسين المهارات الحركية الدقيقة مما يساعد على تنمية قدرات الأطفال الحركية.,true  ,لتحفيز التفاعل لدى  الاطفال وتشجيعهم على المشاركة الفعالة في العملية التعلمية.,true  ,لتنمية الصحة النفسية والجسدية لدى الأطفال ومساعدتهم على  تحسين التركيز والذاكرة والتفكير النقدي.,true  ,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 , الألعاب التربوية التي يمكن استثمارها في قسم للتعليم الأولي,FMPS_C008_V04,https://drive.google.com/file/d/11pghkB-wnJLaCM7mdBMCfM5UThLf-o2M/view?usp=drive_link,FMPS_C008_QV04,FMPS_C008_QV04_Q_1,"أجب بصحيح او  خطأ على العبارة الموالية:لعبة الذاكرة و التركيزيمكن  برمجتها خلال  فترة الاستقبال أو داخل  ورشة المجموعة الحرة أو بعد انتهاء فترة الحصيلة في انتظار أولياء الأمور..


",صحيح,true  , خطأ,false ,,,,,,,,,,,,,,,,
FMPS_C008,اللعب في مرحلة التعليم الأولي 2024 ,,,,,FMPS_C008_QV04_Q_2,"من بين العبارات التالية، حدد تلك التي تبدو لك  مناسبة:                                                                                                                                                                                                                                                                                        -لعبة الكلمات والأحرف تساعد الأطفال على تعلم الأرقام وتنمية قدراتهم الرياضية 

- من خلال الألعاب التربوية  يكتسب الطفل معلومات ومهارات جديدة من التفكير والتعبير

-يمكن أن تكون الألعاب التربوية  أداة غير قوية في التعليم الاولي لأنها لا تساعد بشكل تفاعلي الأطفال على تعزيز خيالهم وابداعاتهم و تفكيرهم النقدي ومهارتهم الحركية الدقيقة.
","-لعبة الكلمات والأحرف تساعد الأطفال على تعلم الأرقام وتنمية قدراتهم الرياضية 


",false ,- من خلال الألعاب التربوية  يكتسب الطفل معلومات ومهارات جديدة من التفكير والتعبير,true  ,-يمكن أن تكون الألعاب التربوية  أداة غير قوية في التعليم الاولي لأنها لا تساعد بشكل تفاعلي الأطفال على تعزيز خيالهم وابداعاتهم و تفكيرهم النقدي ومهارتهم الحركية الدقيقة.,false ,,,,,,,,,,,,,,
